index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
2248,phaaliya,फालिया,फालीया,340.72208404541016,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2249,aaunga,आउंगा,आऊंगा,358.9606285095215,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2250,shreemahapoorn,श्रीमहापूर्ण,श्रीमहापूर्ण,379.66465950012207,14,12,12,1,0,0.0,0.0,1.0,1.0,1.0
2251,dablyooeeef,डब्ल्यूईएफ,दब्ल्यूईईईफ,396.8343734741211,11,10,11,0,3,0.2727272727272727,0.3,0.7272727272727273,0.7,1.1
2252,raajyamantreesvatantra,राज्यमंत्रीस्वतंत्र,राज्यमंत्रीस्वतंत्र,392.9564952850342,22,19,19,1,0,0.0,0.0,1.0,1.0,1.0
2253,dwimaasik,द्विमासिक,द्विमासिक,362.354040145874,9,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2254,parichayah,परिचयः,परिचय,334.1100215911865,10,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
2255,wishesh,विशेश,विशेष,334.4714641571045,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2256,yojanaaain,योजनाऐं,योजनाइं,426.6319274902344,10,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
2257,jagadeeshachandra,जगदीशचंद्र,जगदेशचन्द्र,371.45352363586426,17,10,11,0,3,0.2727272727272727,0.3,0.7272727272727273,0.5,1.1
2258,udhade,उड़दे,उधाड़े,348.27327728271484,6,5,6,0,3,0.5,0.6,0.5,0.2,1.2
2259,yoojee,यूजी,यूजी,347.72634506225586,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2260,todne,तोडऩे,तोड़ने,337.98933029174805,5,6,6,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
2261,udaye,उड़ाये,उदाए,336.3494873046875,5,6,4,0,4,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.16666666666666666,0.6666666666666666
2262,surakshaakarmaa,सुरक्षाकर्मा,सुरक्षाकर्म,367.8429126739502,15,12,11,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666
2263,hauslafjaaee,हौसलाअफजाई,हाउसलाफ्ज़ी,399.03736114501953,12,10,11,0,6,0.5454545454545454,0.6,0.4545454545454546,0.2,1.1
2264,sabajooniyar,सबजूनियर,सबाजोनीयार,387.38179206848145,12,8,10,0,4,0.4,0.5,0.6,0.25,1.25
2265,gairmoujoodagee,गैरमौजूदगी,गैरमुजूदाजि,382.2808265686035,15,10,11,0,4,0.36363636363636365,0.4,0.6363636363636364,0.7,1.1
2266,streshan,स्ट्रेशन,स्त्रेशन,359.33804512023926,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
2267,wivekadhikaron,विवेकाधिकारों,विवेकाधिकारों,374.42612648010254,14,13,13,1,0,0.0,0.0,1.0,1.0,1.0
2268,rattebaazi,रट्टेबाजी,रट्टेबाज़ी,373.92139434814453,10,9,10,0,1,0.1,0.1111111111111111,0.9,0.8888888888888888,1.1111111111111112
2269,swayam,स्वयँ,स्वयम्,346.47202491760254,6,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.8,1.2
2270,jyada,ज़्यादा,ज्यादा,339.3592834472656,5,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.2857142857142857,0.8571428571428571
2271,premfalah,प्रेमफलः,प्रेमफलह,360.43739318847656,9,8,8,0,1,0.125,0.125,0.875,0.875,1.0
2272,reconnecting,रिकनेक्टिंग,रीकनैक्टिंग,376.415491104126,12,11,11,0,2,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.8181818181818182,1.0
2273,bhaada,भाड़ा,भाड़ा,348.8578796386719,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2274,baadhae,बाधाए,बाड़े,337.08739280700684,7,5,5,0,3,0.6,0.6,0.4,0.4,1.0
2275,vajhood,वज़ूद,वज्हूद,350.85606575012207,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
2276,paithelojist,पैथेलॉजिस्ट,पैथेलोजिस्ट,375.54216384887695,12,11,11,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,1.0
2277,wadaraa,वदरा,वडारा,336.4686965942383,7,4,5,0,2,0.4,0.5,0.6,0.25,1.25
2278,shiwalapurva,शिवालापुरवा,शिवालापुरवा,370.8302974700928,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
2279,aarekhah,आरेखः,अरेखा,348.2847213745117,8,5,5,0,2,0.4,0.4,0.6,0.6,1.0
2280,brahraachaarinee,ब्रह्राचारिणी,ब्राह्मचारीनी,393.268346786499,16,13,13,0,5,0.38461538461538464,0.38461538461538464,0.6153846153846154,0.5384615384615384,1.0
2281,trikaldarshee,त्रिकालदर्शी,त्रिकालदर्शी,375.8530616760254,13,12,12,1,0,0.0,0.0,1.0,1.0,1.0
2282,divyadrashta,दिव्यदृष्टा,दिव्यदृष्ट,372.2212314605713,12,11,10,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
2283,eneeyu,एनईयू,एनियु,348.1776714324951,6,5,5,0,2,0.4,0.4,0.6,0.6,1.0
2284,samaajjanon,समाजजनों,सामाजिकन,364.89009857177734,11,8,8,0,5,0.625,0.625,0.375,0.25,1.0
2285,yuroplast,यूरोप्लास्ट,यूरोप्लास्ट,374.35007095336914,9,11,11,1,0,0.0,0.0,1.0,1.0,1.0
2286,shaamkarib,शामकरीब,शामकरिब,355.99470138549805,10,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
2287,bhaagyeshwar,भाग्येष्वर,भाग्येश्वर,372.47586250305176,12,10,10,0,1,0.1,0.1,0.9,0.9,1.0
2288,aaipeeef,आइपीएफ,ऐपीईफ,368.8364028930664,8,6,5,0,3,0.5,0.5,0.5,0.0,0.8333333333333334
2289,abhivyanjanaatmaktaa,अभिव्यंजनात्मकता,अभिव्यंजनात्मकता,419.65723037719727,20,16,16,1,0,0.0,0.0,1.0,1.0,1.0
2290,anuchhed,अनुछेद,अनुच्छेद,362.699031829834,8,6,8,0,2,0.25,0.3333333333333333,0.75,0.5,1.3333333333333333
2291,purvapekshaon,पूर्वापेक्षाओं,पुर्वपक्षों,366.7933940887451,13,14,11,0,5,0.35714285714285715,0.35714285714285715,0.6428571428571428,0.2857142857142857,0.7857142857142857
2292,prabhawich,प्रभाविच,प्रभावीच,351.50599479675293,10,8,8,0,1,0.125,0.125,0.875,0.875,1.0
2293,sajetee,सजेती,सजेटी,354.9768924713135,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2294,mahamedia,महामीडिया,महामेदिया,387.1474266052246,9,9,9,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,1.0
2295,jyada,ज़यादा,ज्यादा,362.9798889160156,5,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2296,pichhaadhee,पिछाड़ी,पिच्हाड़ी,364.1374111175537,11,7,9,0,3,0.3333333333333333,0.42857142857142855,0.6666666666666667,0.2857142857142857,1.2857142857142858
2297,gabalee,गबली,गबली,338.34385871887207,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2298,gaayikaao,गायिकाओ,गाईकाओ,345.95417976379395,9,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.8571428571428571
2299,satmev,सत्मेव,सतमे,337.904691696167,6,6,4,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666666
2300,chhatenee,छतेनी,छटनी,337.4824523925781,9,5,4,0,2,0.4,0.4,0.6,0.2,0.8
2301,vanijyamantriyon,वाणिज्यमंत्रियों,वाणिज्यमंत्रीयों,424.41534996032715,16,16,16,0,1,0.0625,0.0625,0.9375,0.9375,1.0
2302,siddhaalinga,सिद्दालिंगा,सिद्धालिंग,354.2635440826416,12,11,10,0,2,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.8181818181818182,0.9090909090909091
2303,javabah,जवाबः,जवाब,353.0154228210449,7,5,4,0,1,0.2,0.2,0.8,0.8,0.8
2304,tarikon,तरीक़ों,तारिकोन,356.6155433654785,7,7,7,0,4,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.2857142857142857,1.0
2305,pulatskar,पुलत्स्कर,पुलत्स्कर,372.61486053466797,9,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2306,udaygadhee,उदयगढ़ी,उदयगढी,363.27147483825684,10,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.7142857142857143,0.8571428571428571
2307,pradeshika,प्रदेशिका,प्रदेशिका,350.078821182251,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2308,kathhnaiyon,कठनाईयों,कथनियों,359.23075675964355,11,8,7,0,3,0.375,0.375,0.625,0.25,0.875
2309,mukhyamantriyon,मुख्यमन्त्रियों,मुख्यमंत्रियों,371.1981773376465,15,15,14,0,2,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.4,0.9333333333333333
2310,hathdharmita,हठधर्मिता,हथधर्मिता,375.9315013885498,12,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
2311,lovestory,लवस्टोरी,लवस्टोरी,358.1666946411133,9,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2312,gairjimmedaarana,गैरजिम्मेदाराना,गैरजिम्मेदाराना,396.65794372558594,16,15,15,1,0,0.0,0.0,1.0,1.0,1.0
2313,aaloktaantrik,अलोकतांत्रिक,आलोकतांत्रिक,383.13841819763184,13,12,12,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,1.0
2314,maniyaa,मनिया,मनीया,336.6115093231201,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2315,galaaegaa,गलाएगा,गलाय़गा,388.49735260009766,9,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2316,bangravaala,बंगरावाला,बंगरावाला,361.65428161621094,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2317,maignifikeshan,मैग्निफिकेशन,मैग्निफ़िकेशन,409.1076850891113,14,12,13,0,1,0.07692307692307693,0.08333333333333333,0.9230769230769231,0.5833333333333334,1.0833333333333333
2318,eakchhatra,एकछत्र,एखचट्रा,369.6122169494629,10,6,7,0,4,0.5714285714285714,0.6666666666666666,0.4285714285714286,0.5,1.1666666666666667
2319,khajjiyaar,खज्जियार,खज्जियार,360.2149486541748,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2320,tarutal,तरुतल,तारुताल,347.96953201293945,7,5,7,0,2,0.2857142857142857,0.4,0.7142857142857143,0.2,1.4
2321,badhna,बढना,बढ़ना,336.80081367492676,6,4,5,0,1,0.2,0.25,0.8,0.5,1.25
2322,dibanoo,डिबनू,दिबानू,358.1516742706299,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
2323,enesaaeeyoo,एनएसआईयू,एनिसाएयू,374.27711486816406,11,8,8,0,3,0.375,0.375,0.625,0.625,1.0
2324,aadhat,आढ़त,अाधत,338.1834030151367,6,4,4,0,3,0.75,0.75,0.25,0.25,1.0
2325,purooshottamapur,पुरूषोत्तमपुर,पुरुषोत्तमपुर,371.3338375091553,16,13,13,0,1,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.9230769230769231,1.0
2326,daftaron,दफ़्तरों,दफ़्तरोँ,373.5983371734619,8,8,8,0,1,0.125,0.125,0.875,0.875,1.0
2327,janbhaavna,जनभावना,जनभावना,353.7793159484863,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2328,bhuvneshvaprasad,भुवनेश्वप्रसाद,भुवनेश्वरप्रसाद,396.63028717041016,16,14,15,0,1,0.06666666666666667,0.07142857142857142,0.9333333333333333,0.5714285714285714,1.0714285714285714
2329,udelkar,उड़ेलकर,उदेलकर,371.14930152893066,7,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571
2330,naariyalyukt,नारियलयुक्त,नारियलयुक्त,363.62671852111816,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
2331,europlast,यूरोप्लास्ट,यूरोप्लास्ट,387.70604133605957,9,11,11,1,0,0.0,0.0,1.0,1.0,1.0
2332,narabar,नरबर,नरबर,339.54906463623047,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2333,khatadharak,खाताधारक,खटाधरक,357.41353034973145,11,8,6,0,3,0.375,0.375,0.625,0.125,0.75
2334,jhaauganj,झाउगंज,झौगंज,349.78485107421875,9,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
2335,lipaai,लिपाई,लिपाई,363.5983467102051,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2336,chidhaanaa,चिड़ाना,चिद्दाना,363.9349937438965,10,7,8,0,3,0.375,0.42857142857142855,0.625,0.2857142857142857,1.1428571428571428
2337,khareedeen,खरीदीं,खरीदीन,366.5592670440674,10,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2338,mudichu,मुडिचु,मुडिचु,351.9570827484131,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2339,eyarkandeeshnar,एयरकंडीशनर,अयर्कंदीश्नर,394.75035667419434,15,10,12,0,4,0.3333333333333333,0.4,0.6666666666666667,0.2,1.2
2340,enen,एनएन,एनएन,345.4904556274414,4,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2341,mukhyaadhyapak,मुख्याध्यापक,मुख्याध्यापक,371.56200408935547,14,12,12,1,0,0.0,0.0,1.0,1.0,1.0
2342,karyayojana,कार्ययोजना,कर्योना,363.6586666107178,11,10,7,0,3,0.3,0.3,0.7,0.1,0.7
2343,golhoura,गोल्हौरा,गोलहुआरा,368.83068084716797,8,8,8,0,3,0.375,0.375,0.625,0.625,1.0
2344,daramyanee,दरम्यानी,दरम्यानी,362.7936840057373,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2345,siragitti,सिरगिट्टी,सिरगिट्टी,361.4621162414551,9,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2346,panhuchee,पंहुची,पन्हुची,347.6390838623047,9,6,7,0,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.16666666666666666,1.1666666666666667
2347,chauhaddee,चौहद्दी,चौहद्दी,365.19861221313477,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2348,janashikshaa,जनशिक्षा,जनशिक्षा,349.76720809936523,12,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2349,jhaaohuee,झाओहुई,झौहुई,362.09750175476074,9,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334
2350,ektivatrekstras,एक्टिवट्रेक्स्ट्रस,एक्टिवेट्रास्ट्रास,414.8101806640625,15,18,18,0,5,0.2777777777777778,0.2777777777777778,0.7222222222222222,0.3888888888888889,1.0
2351,blogar,ब्लोगर,ब्लॉगर,353.4235954284668,6,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2352,verifikeshan,वैरीफ़िकेशन,वेरिफिकेशन,365.0779724121094,12,11,10,0,3,0.2727272727272727,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909091
2353,megavaal,मेगवाल,मेघवाल,354.55894470214844,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2354,neeoo,नीऊ,नीओ,327.3603916168213,5,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
2355,pratibaddhataaen,प्रतिबद्धताएं,प्रतिबद्धता,355.10897636413574,16,13,11,0,2,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461
2356,paighambaree,पैग़म्बरी,पैग़म्बरी,365.6740188598633,12,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2357,pradhanmantreekee,प्रधानमंत्रीकी,प्रधानमंत्रीकी,386.11698150634766,17,14,14,1,0,0.0,0.0,1.0,1.0,1.0
2358,warshon,वर्षाें,वॉर्शन,347.95260429382324,7,7,6,0,5,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.8571428571428571
2359,centreeng,सैंट्रींग,सेन्टरइंग,358.39128494262695,9,9,9,0,5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,1.0
2360,loonaa,लूणा,लूनां,339.5528793334961,6,4,5,0,2,0.4,0.5,0.6,0.75,1.25
2361,baratiyon,बरातियों,बारतीयों,359.591007232666,9,8,8,0,3,0.375,0.375,0.625,0.625,1.0
2362,khelmantri,खेलमंत्री,खेलमंत्री,356.1573028564453,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2363,wishvaweer,विश्ववीर,विश्ववीर,365.68737030029297,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2364,mazboori,मज़बूरी,मज़बूरी,365.994930267334,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2365,daftarwale,दफ्तरवाले,दफ्तरवाले,362.46395111083984,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2366,uthnevaale,उठनेवाले,उथनेवाला,361.5705966949463,10,8,8,0,2,0.25,0.25,0.75,0.75,1.0
2367,sutrapadaa,सूत्रपाडा,सुत्रपदा,360.49771308898926,10,9,8,0,3,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5555555555555556,0.8888888888888888
2368,uthanevale,उठनेवाले,उथनेवाले,345.1228141784668,10,8,8,0,1,0.125,0.125,0.875,0.875,1.0
2369,vasoolataa,वसूलता,वसूलता,350.80790519714355,10,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2370,kaundal,कौण्डल,कौंडल,344.5885181427002,7,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8333333333333334
2371,sophner,सॉफ़्नर,सॉफ्नर,371.13285064697266,7,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.42857142857142855,0.8571428571428571
2372,bhapaee,भपाई,भापी,336.3475799560547,7,4,4,0,3,0.75,0.75,0.25,0.25,1.0
2373,budaniyan,बुड़ानियां,बुदनियान,363.7042045593262,9,10,8,0,4,0.4,0.4,0.6,0.2,0.8
2374,eneeyoo,एनईयू,एनीयू,348.1760025024414,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2375,badaaen,बड़ाएँ,बड़ा,324.53393936157227,7,6,4,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.6666666666666666
2376,pitataa,पिटता,पिताता,342.80872344970703,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
2377,lalaaniya,ललानिया,ललानीया,345.26753425598145,9,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
2378,vaiisan,वैइसन,वाईसान,354.7642230987549,7,5,6,0,3,0.5,0.6,0.5,0.4,1.2
2379,hamlo,हमलो,हमलो,334.17534828186035,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2380,vidroop,विद्रूप,विद्रोप,342.6358699798584,7,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
2381,visabal,विसबल,विसाबल,346.4212417602539,7,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.6,1.2
2382,dhandhekhoree,धंधेखोरी,धांधेखोरी,378.0052661895752,13,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.125,1.125
2383,janashiksha,जनशिक्षा,जनशिक्षा,346.91429138183594,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2384,tadanrustee,तदंरुस्ती,तादनरुस्ती,384.72628593444824,11,9,10,0,2,0.2,0.2222222222222222,0.8,0.1111111111111111,1.1111111111111112
2385,prachayaton,प्रचायतों,प्रचयटन,360.1722717285156,11,9,7,0,4,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.7777777777777778
2386,gyaanchand,ज्ञानचंद,ग्यानचन्द,347.57041931152344,10,8,9,0,4,0.4444444444444444,0.5,0.5555555555555556,0.5,1.125
2387,pradeshvashiyon,प्रदेशवाशियों,प्रदेशवासियों,384.8836421966553,15,13,13,0,1,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.9230769230769231,1.0
2388,risalee,रिसाली,रिसाली,337.76235580444336,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2389,offerh,ऑफरः,ओफर,334.13243293762207,6,4,3,0,2,0.5,0.5,0.5,0.5,0.75
2390,yaatnaaen,यातनाएं,यात्नाें,361.2632751464844,9,7,8,0,2,0.25,0.2857142857142857,0.75,0.42857142857142855,1.1428571428571428
2391,gaanthnevale,गांठनेवाले,गांठनेवाले,361.3743782043457,12,10,10,1,0,0.0,0.0,1.0,1.0,1.0
2392,notebandishudaa,नोटबंदीशुदा,नोटेबैंडिशुडा,395.16472816467285,15,11,13,0,5,0.38461538461538464,0.45454545454545453,0.6153846153846154,0.2727272727272727,1.1818181818181819
2393,pahunchanee,पहुंचनी,पहुंचनी,346.18687629699707,11,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2394,naqaab,नक़ाब,नक़ाब,350.01111030578613,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2395,asarmath,असर्मथ,असरमथ,352.0617485046387,8,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
2396,mahamanch,महामंच,महामंच,348.2656478881836,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2397,anugyaptiyon,अनुज्ञप्तियों,अनुग्यप्तियोन,394.0742015838623,12,13,13,0,3,0.23076923076923078,0.23076923076923078,0.7692307692307692,0.7692307692307693,1.0
2398,bharashtachaariyon,भरष्टाचारियों,भरश्चर्योण,396.28100395202637,18,13,10,0,6,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.23076923076923078,0.7692307692307693
2399,deshbhaktimaya,देशभक्तिमय,देशभक्तिमय,379.9302577972412,14,10,10,1,0,0.0,0.0,1.0,1.0,1.0
2400,akhuaapaadaa,अखुआपाड़ा,अखुआापाद,356.99987411499023,12,9,8,0,4,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.8888888888888888
2401,smrittiyon,स्मृत्तियों,स्मृतियों,370.82886695861816,10,11,9,0,2,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.45454545454545453,0.8181818181818182
2402,aagaya,आगया,आगया,337.62192726135254,6,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2403,tasdik,तसदीक,तसदिक,347.92542457580566,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2404,zaanseeh,झांसीः,ज़ांसी,338.1013870239258,8,6,6,0,3,0.5,0.5,0.5,0.0,1.0
2405,rashtraa,राष्ट्रा,राष्ट्र,337.9828929901123,8,8,7,0,1,0.125,0.125,0.875,0.875,0.875
2406,anubhavvaadiyon,अनुभववादियों,अनुभववादीयों,404.5369625091553,15,12,12,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,1.0
2407,laalkrishna,लालकृष्ण,लाल्कृष्ण,352.99038887023926,11,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.375,1.125
2408,itibhagwati,इतिभगवती,इतिभागवती,374.79496002197266,11,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.5,1.125
2409,chatakaate,चटकाते,चटाकाते,349.37167167663574,10,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.3333333333333333,1.1666666666666667
2410,kansting,कांस्टिंग,कंसटिंग,346.28939628601074,8,9,7,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.7777777777777778
2411,lekhakganon,लेखकगणों,लेखकगणन,373.25358390808105,11,8,7,0,2,0.25,0.25,0.75,0.75,0.875
2412,chhudawaaya,छुड़वाया,छुडवाया,347.1689224243164,11,8,7,0,1,0.125,0.125,0.875,0.375,0.875
2413,siddhantavadiyon,सिद्धांतवादियों,सिद्धान्तवादीयों,406.15081787109375,16,15,16,0,3,0.1875,0.2,0.8125,0.4,1.0666666666666667
2414,mwp,एमडब्ल्यूपी,म्व्प,337.9557132720947,3,11,5,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.0,0.45454545454545453
2415,rishwatkhor,रिश्वतखोर,रिश्वतखोर,372.99585342407227,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2416,paashwik,पाश्विक,पाश्विक,348.4044075012207,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2417,aasmatee,आसमती,अस्मती,348.11997413635254,8,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.2,1.2
2418,zurriyaa,झुर्रिया,ज़ुरिया,338.40060234069824,8,8,7,0,4,0.5,0.5,0.5,0.0,0.875
2419,mainval,मैनवल,मैनवल,338.2835388183594,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2420,ghontana,घोंटना,गोंटना,360.37182807922363,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2421,devlaha,देवलहा,देवलहा,365.480899810791,7,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2422,bhaaulaal,भाऊलाल,भाऊलाल,352.6725769042969,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2423,gandhipura,गांधीपुरा,गंधिपुर,350.42452812194824,10,9,7,0,3,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.1111111111111111,0.7777777777777778
2424,premaatmak,प्रेमात्मक,प्रेमातमक,380.1920413970947,10,10,9,0,1,0.1,0.1,0.9,0.7,0.9
2425,tonsil,टोंसिल,टोंसिल,348.2697010040283,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2426,prastutit,प्रस्तुतित,प्रस्तुतित,350.583553314209,9,10,10,1,0,0.0,0.0,1.0,1.0,1.0
2427,entares,ऐंटरेस,एन्टारेस,371.3059425354004,7,6,8,0,4,0.5,0.6666666666666666,0.5,0.0,1.3333333333333333
2428,parichar,परिचर,परिचय,353.82795333862305,8,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2429,munch,मञ्च,मंच,330.10244369506836,5,4,3,0,2,0.5,0.5,0.5,0.25,0.75
2430,raktadaataaon,रक्तदाताओं,रक्तदाता,352.3058891296387,13,10,8,0,2,0.2,0.2,0.8,0.8,0.8
2431,clozup,क्लोज़अप,क्लोज़अप,377.23231315612793,6,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2432,taskhir,तसखीर,तास्किहर,362.7300262451172,7,5,8,0,5,0.625,1.0,0.375,0.2,1.6
2433,tewaree,तेवरी,तवारी,338.98043632507324,7,5,5,0,2,0.4,0.4,0.6,0.6,1.0
2434,ghoonson,घूंसों,घूँसों,377.46644020080566,8,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2435,antgart,अंतगर्त,अंटगर्ट,352.7381420135498,7,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0
2436,sangheeytaa,संघीयता,संघीता,356.6017150878906,11,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.5714285714285714,0.8571428571428571
